transaction_id,card_id,transaction_date,station_country_code,product_type,volume,net_amount_local,vat_amount_local,gross_amount_local,exchange_rate_eur
102986,2337,1/26/2026,PT,PETROL,178.99,995.19,228.89,1224.08,1
102987,2338,2/9/2026,IT,DIESEL,73.02,312.37,71.85,384.22,1
102988,2339,2/12/2026,GR,DIESEL,230.11,1063.03,244.5,1307.53,1
102989,2340,2/15/2026,DK,LPG,116.42,607.44,139.71,747.15,0.5
102991,2342,3/2/2026,NO,DIESEL,145.38,585.98,134.78,720.76,0.5
102992,2343,4/10/2026,FI,PETROL,107.63,592.16,136.2,728.36,1
102993,2344,3/28/2026,EE,DIESEL,130.9,598.72,137.71,736.43,1
102994,2345,3/17/2026,LV,ADBLUE,349.58,1974.58,454.15,2428.73,1
102995,2346,3/13/2026,LT,DIESEL,107.76,492.67,113.31,605.98,1
102996,2347,3/9/2026,RO,DIESEL,251.81,1434.56,329.95,1764.51,0.5
102997,2348,3/31/2026,BG,DIESEL,223.03,915.55,210.58,1126.13,0.5
102998,2349,4/4/2026,SI,LPG,297.87,1523.41,350.38,1873.79,1
102999,2350,4/8/2026,HR,ADBLUE,89.38,427.81,98.4,526.21,1
103000,2351,2/10/2026,PL,DIESEL,378.96,1807.46,415.72,2223.18,0.228468
103001,2352,2/26/2026,DE,DIESEL,261.66,1300.41,299.09,1599.50,1
103002,2353,3/23/2026,CZ,DIESEL,323.75,1556.54,358,1914.54,0.040578
103003,2354,2/21/2026,CH,DIESEL,249.72,1236.75,284.45,1521.20,1.044025
103004,2355,1/31/2026,SK,DIESEL,180.79,818.14,188.17,1006.31,1
103005,2356,3/27/2026,HU,DIESEL,140.68,638.9,146.95,785.85,0.002626
103006,2357,1/25/2026,AT,DIESEL,223.24,1134.51,260.94,1395.45,1
103007,2358,2/14/2026,FR,PETROL,37.06,189.61,43.61,233.22,1
103008,2359,3/4/2026,BE,DIESEL,131.06,561.45,129.13,690.58,1
103009,2360,4/11/2026,NL,PETROL,59.19,261.49,60.14,321.63,1
103011,2362,4/15/2026,PT,PETROL,99.13,533.2,122.64,655.84,1
103012,2363,2/22/2026,IT,PETROL,255.5,1081.23,248.68,1329.91,1
103013,2364,4/11/2026,GR,DIESEL,24.15,100.82,23.19,124.01,1
103014,2365,4/4/2026,DK,PETROL,280.26,1307.63,300.75,1608.38,0.5
103015,2366,3/4/2026,SE,DIESEL,373.37,2068.97,475.86,2544.83,0.5
103016,2367,3/28/2026,NO,PETROL,375.99,2114.16,486.26,2600.42,0.5
103017,2368,4/5/2026,FI,LPG,264.14,1071.99,246.56,1318.55,1
103018,2369,4/11/2026,EE,DIESEL,49.86,280.26,64.46,344.72,1
103019,2370,3/3/2026,LV,PETROL,375.7,1563.27,359.55,1922.82,1
103020,2371,3/8/2026,LT,DIESEL,91.18,397.11,91.34,488.45,1
103021,2372,2/8/2026,RO,LPG,206.45,903.01,207.69,1110.70,0.5
103022,2373,2/5/2026,BG,PETROL,174.72,750.27,172.56,922.83,0.5
103023,2374,1/17/2026,SI,DIESEL,280.08,1509.19,347.11,1856.30,1
103024,2375,1/30/2026,HR,DIESEL,232.07,953.36,219.27,1172.63,1
103025,2376,3/18/2026,PL,ADBLUE,315.07,1712.78,393.94,2106.72,0.226785
103026,2377,2/17/2026,DE,LPG,338.57,1414.61,325.36,1739.97,1
103027,2378,2/27/2026,CZ,DIESEL,104.21,618.66,142.29,760.95,0.041992
103028,2379,3/12/2026,CH,ADBLUE,81.39,396.55,91.21,487.76,1.066852
103029,2380,3/12/2026,SK,DIESEL,67.19,276.98,63.71,340.69,1
103031,2382,2/20/2026,AT,LPG,167.39,995.12,228.88,1224.00,1
103032,2383,2/16/2026,FR,LPG,87.53,377.01,86.71,463.72,1
103033,2384,3/11/2026,BE,DIESEL,72.59,294.27,67.68,361.95,1
103034,2385,3/5/2026,NL,LPG,415.48,2033.33,467.67,2501.00,1
103035,2386,2/17/2026,ES,LPG,26.75,122.42,28.16,150.58,1
103036,2387,2/17/2026,PT,PETROL,139.46,709.44,163.17,872.61,1
103037,2388,1/23/2026,IT,LPG,68.43,378.38,87.03,465.41,1
103038,2389,4/10/2026,GR,DIESEL,239.69,1296.68,298.24,1594.92,1
103039,2390,3/17/2026,DK,PETROL,203.02,1021.41,234.92,1256.33,0.5
103040,2391,3/20/2026,SE,ADBLUE,73.85,315.41,72.54,387.95,0.5
103041,2392,1/30/2026,NO,LPG,238.79,1213.09,279.01,1492.10,0.5
103042,2393,2/24/2026,FI,LPG,289.15,1483.55,341.22,1824.77,1
103043,2394,1/19/2026,EE,DIESEL,81.45,393.2,90.44,483.64,1
103044,2395,1/20/2026,LV,DIESEL,383.53,1910.11,439.33,2349.44,1
103045,2396,2/14/2026,LT,LPG,397.81,2025.31,465.82,2491.13,1
103046,2397,2/10/2026,RO,PETROL,273.6,1165.71,268.11,1433.82,0.5
103047,2398,3/25/2026,BG,DIESEL,325.2,1321.72,304,1625.72,0.5
103048,2399,1/26/2026,SI,LPG,135.52,594,136.62,730.62,1
103049,2400,3/1/2026,HR,ADBLUE,81.45,457.33,105.19,562.52,1
103051,2402,4/10/2026,DE,PETROL,122.45,717.64,165.06,882.70,1
103052,2403,4/2/2026,CZ,DIESEL,239.46,1304.76,300.09,1604.85,0.040033
103053,2404,2/23/2026,CH,ADBLUE,345.8,1493.12,343.42,1836.54,1.053882
103054,2405,3/11/2026,SK,LPG,137.82,717.66,165.06,882.72,1
103055,2406,4/4/2026,HU,LPG,54.68,269.77,62.05,331.82,0.002432
103056,2407,3/4/2026,AT,PETROL,401.04,1730.72,398.07,2128.79,1
103057,2408,2/23/2026,FR,ADBLUE,44.33,201.83,46.42,248.25,1
103058,2409,3/27/2026,BE,ADBLUE,379,1555.24,357.71,1912.95,1
103059,2410,3/14/2026,NL,LPG,151.5,835.1,192.07,1027.17,1
103060,2411,2/25/2026,ES,PETROL,207.05,982.84,226.05,1208.89,1
103061,2412,3/19/2026,PT,DIESEL,404.35,2281.69,524.79,2806.48,1
103062,2413,3/19/2026,IT,ADBLUE,418.15,2017.51,464.03,2481.54,1
103063,2414,4/11/2026,GR,LPG,212.07,1178.57,271.07,1449.64,1
103064,2415,2/28/2026,DK,DIESEL,29.6,125.7,28.91,154.61,0.5
103065,2416,3/19/2026,SE,PETROL,223.68,1236.4,284.37,1520.77,0.5
103066,2417,4/12/2026,NO,LPG,221.93,1245.94,286.57,1532.51,0.5
103067,2418,2/26/2026,FI,DIESEL,147.77,592.07,136.18,728.25,1
103068,2419,2/6/2026,EE,ADBLUE,61.17,331.16,76.17,407.33,1
103069,2420,2/12/2026,LV,ADBLUE,322.64,1489.32,342.54,1831.86,1
103071,2422,1/17/2026,RO,ADBLUE,214.69,1258.88,289.54,1548.42,0.5
103072,2423,4/5/2026,BG,LPG,219.51,933.51,214.71,1148.22,0.5
103073,2424,2/18/2026,SI,LPG,53.99,251.92,57.94,309.86,1
103074,2425,2/2/2026,HR,DIESEL,92.86,454.26,104.48,558.74,1
103075,2426,1/16/2026,PL,LPG,180.1,755,173.65,928.65,0.223634
103076,2427,3/1/2026,DE,ADBLUE,211.83,1053.07,242.21,1295.28,1
103077,2428,3/3/2026,CZ,DIESEL,104.39,554.83,127.61,682.44,0.039408
103078,2429,2/21/2026,CH,DIESEL,251.95,1045.7,240.51,1286.21,1.07663
103079,2430,2/15/2026,SK,DIESEL,131.22,540.97,124.42,665.39,1
103080,2431,2/21/2026,HU,PETROL,291.04,1327.84,305.4,1633.24,0.002599
103081,2432,3/28/2026,AT,LPG,130.82,653.21,150.24,803.45,1
103082,2433,2/7/2026,FR,DIESEL,348.37,1993.98,458.62,2452.60,1
103083,2434,4/12/2026,BE,LPG,265.54,1573.39,361.88,1935.27,1
103084,2435,3/5/2026,NL,DIESEL,156.93,748.21,172.09,920.30,1
103085,2436,4/10/2026,ES,PETROL,350.42,1621.23,372.88,1994.11,1
103086,2437,3/11/2026,PT,PETROL,379.54,1542.34,354.74,1897.08,1
103087,2438,3/21/2026,IT,DIESEL,200.07,1009.4,232.16,1241.56,1
103088,2439,3/23/2026,GR,LPG,22.28,116.79,26.86,143.65,1
103089,2440,2/4/2026,DK,PETROL,177.54,916.97,210.9,1127.87,0.5
103091,2442,4/4/2026,NO,ADBLUE,243.26,1249.95,287.49,1537.44,0.5
103092,2443,1/27/2026,FI,ADBLUE,55,246.48,56.69,303.17,1
103093,2444,4/3/2026,EE,DIESEL,257.6,1185.11,272.58,1457.69,1
103094,2445,3/9/2026,LV,DIESEL,230.11,1361.62,313.17,1674.79,1
103095,2446,3/26/2026,LT,ADBLUE,404.32,2374.86,546.22,2921.08,1
103096,2447,1/26/2026,RO,PETROL,413.55,1982.57,455.99,2438.56,0.5
103097,2448,3/18/2026,BG,PETROL,355.24,2108.64,484.99,2593.63,0.5
103098,2449,2/16/2026,SI,DIESEL,361.66,1541.17,354.47,1895.64,1
103099,2450,4/10/2026,HR,DIESEL,274.3,1462.69,336.42,1799.11,1
103100,2451,4/1/2026,PL,DIESEL,419.43,2099.94,482.99,2582.93,0.236265
103101,2452,2/10/2026,DE,DIESEL,112.57,497.53,114.43,611.96,1
103102,2453,2/10/2026,CZ,DIESEL,106.58,517.26,118.97,636.23,0.041623
103103,2454,4/5/2026,CH,DIESEL,39.9,191.85,44.13,235.98,1.045485
103104,2455,4/15/2026,SK,DIESEL,241.76,1240.39,285.29,1525.68,1
103105,2456,2/12/2026,HU,ADBLUE,254.6,1341.51,308.55,1650.06,0.002452
103106,2457,3/15/2026,AT,DIESEL,80.56,452.9,104.17,557.07,1
103107,2458,2/20/2026,FR,PETROL,100.42,478.83,110.13,588.96,1
103108,2459,2/11/2026,BE,ADBLUE,83.43,475.66,109.4,585.06,1
103109,2460,1/21/2026,NL,DIESEL,333.42,1569.45,360.97,1930.42,1
103111,2462,1/22/2026,PT,ADBLUE,118.56,657.97,151.33,809.30,1
103112,2463,2/1/2026,IT,DIESEL,405.04,2212.47,508.87,2721.34,1
103113,2464,1/18/2026,GR,DIESEL,148.58,641.22,147.48,788.70,1
103114,2465,2/19/2026,DK,DIESEL,291.41,1549.56,356.4,1905.96,0.5
103115,2466,2/27/2026,SE,ADBLUE,285.53,1274.61,293.16,1567.77,0.5
103116,2467,2/6/2026,NO,DIESEL,218.81,1165.24,268.01,1433.25,0.5
103117,2468,1/19/2026,FI,DIESEL,145.14,706.18,162.42,868.60,1
103118,2469,3/18/2026,EE,ADBLUE,252.44,1120.25,257.66,1377.91,1
103119,2470,1/31/2026,LV,ADBLUE,56.73,253.42,58.29,311.71,1
103120,2471,2/20/2026,LT,LPG,186.03,1062.33,244.34,1306.67,1
103121,2472,4/12/2026,RO,LPG,168.8,950.01,218.5,1168.51,0.5
103122,2473,3/29/2026,BG,DIESEL,341.98,1964.3,451.79,2416.09,0.5
103123,2474,3/28/2026,SI,DIESEL,372.99,1588.54,365.36,1953.90,1
103124,2475,2/11/2026,HR,PETROL,220.35,1183.46,272.2,1455.66,1
103125,2476,2/9/2026,PL,ADBLUE,36.44,179.82,41.36,221.18,0.225496
103126,2477,2/14/2026,DE,PETROL,399.08,2283.01,525.09,2808.10,1
103127,2478,3/26/2026,CZ,PETROL,102.12,508.56,116.97,625.53,0.041031
103128,2479,2/21/2026,CH,LPG,68.42,360.1,82.82,442.92,1.053983
103129,2480,3/10/2026,SK,LPG,32.38,191.68,44.09,235.77,1
103131,2482,1/24/2026,AT,DIESEL,416.05,1940.02,446.2,2386.22,1
103132,2483,1/29/2026,FR,ADBLUE,354.4,2109.17,485.11,2594.28,1
103133,2484,3/16/2026,BE,DIESEL,108,545.57,125.48,671.05,1
103134,2485,1/24/2026,NL,LPG,418.47,2245.42,516.45,2761.87,1
103135,2486,2/22/2026,ES,DIESEL,116.7,594.34,136.7,731.04,1
103136,2487,3/5/2026,PT,DIESEL,405.95,2072.59,476.7,2549.29,1
103137,2488,3/16/2026,IT,DIESEL,314.58,1396.79,321.26,1718.05,1
103138,2489,3/25/2026,GR,PETROL,89.84,366.24,84.24,450.48,1
103139,2490,1/21/2026,DK,DIESEL,352.74,1761.05,405.04,2166.09,0.5
103140,2491,2/13/2026,SE,LPG,180.48,1071.23,246.38,1317.61,0.5
103141,2492,3/28/2026,NO,DIESEL,338.76,1366.33,314.26,1680.59,0.5
103142,2493,1/30/2026,FI,DIESEL,86.3,451.03,103.74,554.77,1
103143,2494,3/30/2026,EE,DIESEL,276.01,1300.01,299,1599.01,1
103144,2495,2/26/2026,LV,PETROL,384.69,1799.35,413.85,2213.20,1
103145,2496,2/6/2026,LT,PETROL,229.97,1060.32,243.87,1304.19,1
103146,2497,2/2/2026,RO,PETROL,86.35,386.64,88.93,475.57,0.5
103147,2498,4/4/2026,BG,PETROL,274.84,1477.4,339.8,1817.20,0.5
103148,2499,4/12/2026,SI,DIESEL,37.95,173.97,40.01,213.98,1
103149,2500,2/28/2026,HR,ADBLUE,170.59,988.42,227.34,1215.76,1
103151,2002,4/7/2026,DE,DIESEL,93.05,498.13,114.57,612.70,1
103152,2003,3/29/2026,CZ,ADBLUE,263.98,1357.61,312.25,1669.86,0.038841
103153,2004,3/7/2026,CH,DIESEL,26.66,131.94,30.35,162.29,1.059039
103154,2005,2/26/2026,SK,PETROL,193.48,774.34,178.1,952.44,1
103155,2006,3/31/2026,HU,DIESEL,264.54,1485.01,341.55,1826.56,0.002542
103156,2007,3/16/2026,AT,DIESEL,288.71,1616.74,371.85,1988.59,1
103157,2008,1/30/2026,FR,LPG,328.11,1442.09,331.68,1773.77,1
103158,2009,4/1/2026,BE,DIESEL,399.22,1689.86,388.67,2078.53,1
103159,2010,2/18/2026,NL,ADBLUE,31.53,132.82,30.55,163.37,1
103160,2011,3/30/2026,ES,DIESEL,199.09,838.38,192.83,1031.21,1
103161,2012,2/21/2026,PT,ADBLUE,188.72,1038.88,238.94,1277.82,1
103162,2013,2/13/2026,IT,DIESEL,141.49,711.67,163.68,875.35,1
103163,2014,2/14/2026,GR,DIESEL,107.6,602.18,138.5,740.68,1
103164,2015,3/18/2026,DK,LPG,379.43,1592.1,366.18,1958.28,0.5
103165,2016,2/14/2026,SE,DIESEL,69.89,373.15,85.82,458.97,0.5
103166,2017,4/7/2026,NO,LPG,51.7,234.9,54.03,288.93,0.5
103167,2018,4/15/2026,FI,ADBLUE,146.95,745.05,171.36,916.41,1
103168,2019,3/12/2026,EE,PETROL,154.59,635.63,146.19,781.82,1
103169,2020,3/30/2026,LV,DIESEL,114.76,464.61,106.86,571.47,1
103171,2022,3/25/2026,RO,DIESEL,24.74,148.33,34.12,182.45,0.5
103172,2023,2/18/2026,BG,LPG,295.07,1642.11,377.69,2019.80,0.5
103173,2024,2/6/2026,SI,ADBLUE,378.5,1671.3,384.4,2055.70,1
103174,2025,4/11/2026,HR,PETROL,313.51,1579.93,363.38,1943.31,1
103175,2026,2/14/2026,PL,PETROL,20.02,91.86,21.13,112.99,0.237898
103176,2027,3/11/2026,DE,LPG,192.68,1134.66,260.97,1395.63,1
103177,2028,3/16/2026,CZ,DIESEL,277.89,1128.56,259.57,1388.13,0.039025
103178,2029,2/14/2026,CH,DIESEL,262.7,1442.04,331.67,1773.71,1.062624
103179,2030,4/3/2026,SK,PETROL,232.9,1002,230.46,1232.46,1
103180,2031,3/4/2026,HU,DIESEL,85.05,421.38,96.92,518.30,0.002572
103181,2032,2/9/2026,AT,DIESEL,372.95,2185.1,502.57,2687.67,1
103182,2033,2/9/2026,FR,DIESEL,65.79,382.13,87.89,470.02,1
103183,2034,4/11/2026,BE,PETROL,235.38,1333.82,306.78,1640.60,1
103184,2035,4/11/2026,NL,ADBLUE,343.12,1984.12,456.35,2440.47,1
103185,2036,3/9/2026,ES,ADBLUE,375.79,1587.93,365.22,1953.15,1
103186,2037,2/13/2026,PT,DIESEL,27.37,119.69,27.53,147.22,1
103187,2038,3/28/2026,IT,ADBLUE,241.31,1424.89,327.72,1752.61,1
103188,2039,2/21/2026,GR,PETROL,112.82,614.87,141.42,756.29,1
103189,2040,2/9/2026,DK,ADBLUE,297.81,1458.13,335.37,1793.50,0.5
103191,2042,1/23/2026,NO,DIESEL,263.4,1099.41,252.86,1352.27,0.5
103192,2043,2/1/2026,FI,ADBLUE,52.37,269.4,61.96,331.36,1
103193,2044,2/17/2026,EE,DIESEL,339.54,1546.65,355.73,1902.38,1
103194,2045,3/21/2026,LV,DIESEL,289.64,1472.16,338.6,1810.76,1
103195,2046,3/30/2026,LT,DIESEL,32.82,161.2,37.08,198.28,1
103196,2047,2/8/2026,RO,ADBLUE,315.44,1741.91,400.64,2142.55,0.5
103197,2048,1/17/2026,BG,DIESEL,134.02,782.8,180.04,962.84,0.5
103198,2049,3/17/2026,SI,DIESEL,201.25,1091.34,251.01,1342.35,1
103199,2050,2/14/2026,HR,DIESEL,384.05,1985.48,456.66,2442.14,1
103200,2051,3/27/2026,PL,LPG,298.31,1214.42,279.32,1493.74,0.22244
103201,2052,3/10/2026,DE,DIESEL,214.79,1193.92,274.6,1468.52,1
103202,2053,3/10/2026,CZ,ADBLUE,172.74,881.74,202.8,1084.54,0.041847
103203,2054,4/3/2026,CH,DIESEL,70.02,324.64,74.67,399.31,1.079512
103204,2055,3/6/2026,SK,ADBLUE,43.03,189.73,43.64,233.37,1
103205,2056,2/16/2026,HU,ADBLUE,270.9,1578.08,362.96,1941.04,0.002666
103206,2057,1/29/2026,AT,DIESEL,329.11,1592.55,366.29,1958.84,1
103207,2058,2/1/2026,FR,ADBLUE,362.48,2167.5,498.53,2666.03,1
103208,2059,1/25/2026,BE,DIESEL,349.25,1652.33,380.04,2032.37,1
103209,2060,3/13/2026,NL,LPG,186.91,1105.41,254.24,1359.65,1
103211,2062,2/18/2026,PT,DIESEL,43.15,229.15,52.7,281.85,1
103212,2063,2/28/2026,IT,DIESEL,51,280.01,64.4,344.41,1
103213,2064,1/21/2026,GR,ADBLUE,155.23,927.75,213.38,1141.13,1
103214,2065,3/8/2026,DK,LPG,219.85,1190.25,273.76,1464.01,0.5
103215,2066,4/1/2026,SE,ADBLUE,386.76,2291.66,527.08,2818.74,0.5
103216,2067,3/14/2026,NO,LPG,201.89,1056.45,242.98,1299.43,0.5
103217,2068,2/23/2026,FI,LPG,78.2,391.62,90.07,481.69,1
103218,2069,2/28/2026,EE,DIESEL,377.77,2131.94,490.35,2622.29,1
103219,2070,1/18/2026,LV,ADBLUE,399.91,1776.39,408.57,2184.96,1
103220,2071,3/18/2026,LT,DIESEL,177.74,1057.34,243.19,1300.53,1
103221,2072,1/25/2026,RO,LPG,89.31,392.67,90.31,482.98,0.5
103222,2073,1/16/2026,BG,DIESEL,239.17,1041.59,239.57,1281.16,0.5
103223,2074,4/6/2026,SI,DIESEL,385.63,1677.89,385.91,2063.80,1
103224,2075,1/28/2026,HR,DIESEL,101.6,487.02,112.01,599.03,1
103225,2076,1/27/2026,PL,LPG,29.9,161.2,37.08,198.28,0.225217
103226,2077,3/16/2026,DE,ADBLUE,232.77,1210.17,278.34,1488.51,1
103227,2078,1/29/2026,CZ,LPG,149.97,822.79,189.24,1012.03,0.041909
103228,2079,3/10/2026,CH,DIESEL,334.53,1743.59,401.03,2144.62,1.071253
103229,2080,2/15/2026,SK,PETROL,25.2,117.09,26.93,144.02,1
103231,2082,3/5/2026,AT,DIESEL,60.62,345.28,79.41,424.69,1
103232,2083,1/18/2026,FR,ADBLUE,174.59,1041.71,239.59,1281.30,1
103233,2084,4/10/2026,BE,PETROL,394.76,1863.13,428.52,2291.65,1
103234,2085,4/12/2026,NL,ADBLUE,64.61,369.07,84.89,453.96,1
103235,2086,2/3/2026,ES,LPG,402.09,2011.31,462.6,2473.91,1
103236,2087,1/31/2026,PT,DIESEL,398.22,1975.17,454.29,2429.46,1
103237,2088,4/3/2026,IT,LPG,287.79,1615.56,371.58,1987.14,1
103238,2089,2/27/2026,GR,PETROL,348.37,1931.33,444.21,2375.54,1
103239,2090,3/7/2026,DK,DIESEL,240.83,1153.4,265.28,1418.68,0.5
103240,2091,4/8/2026,SE,ADBLUE,340.86,1951.74,448.9,2400.64,0.5
103241,2092,2/10/2026,NO,LPG,386.43,1953.98,449.42,2403.40,0.5
103242,2093,2/14/2026,FI,DIESEL,94.47,548.92,126.25,675.17,1
103243,2094,1/26/2026,EE,LPG,82.9,439.4,101.06,540.46,1
103244,2095,2/7/2026,LV,DIESEL,338.97,1958.65,450.49,2409.14,1
103245,2096,4/11/2026,LT,PETROL,186.6,1046.18,240.62,1286.80,1
103246,2097,2/15/2026,RO,DIESEL,84.04,453.57,104.32,557.89,0.5
103247,2098,3/30/2026,BG,LPG,258.24,1369.36,314.95,1684.31,0.5
103248,2099,4/9/2026,SI,ADBLUE,370.8,1600.1,368.02,1968.12,1
103249,2100,4/2/2026,HR,PETROL,168.36,937.55,215.64,1153.19,1
103251,2102,4/14/2026,DE,DIESEL,282.9,1347.02,309.81,1656.83,1
103252,2103,3/11/2026,CZ,DIESEL,323.25,1927.36,443.29,2370.65,0.040154
103253,2104,3/1/2026,CH,PETROL,231.68,1234.82,284.01,1518.83,1.052154
103254,2105,3/8/2026,SK,PETROL,68.41,290.94,66.92,357.86,1
103255,2106,2/16/2026,HU,DIESEL,402.52,2146.8,493.76,2640.56,0.002429
103256,2107,3/16/2026,AT,ADBLUE,241.6,1197.74,275.48,1473.22,1
103257,2108,3/3/2026,FR,DIESEL,287.8,1316.34,302.76,1619.10,1
103258,2109,2/19/2026,BE,PETROL,350.85,1698.57,390.67,2089.24,1
103259,2110,4/10/2026,NL,LPG,175.31,954.8,219.6,1174.40,1
103260,2111,2/20/2026,ES,PETROL,262.41,1157.57,266.24,1423.81,1
103261,2112,1/30/2026,PT,LPG,28.61,142.27,32.72,174.99,1
103262,2113,2/7/2026,IT,DIESEL,400.84,1624.41,373.61,1998.02,1
103263,2114,4/5/2026,GR,LPG,267.92,1199.39,275.86,1475.25,1
103264,2115,3/29/2026,DK,DIESEL,281.56,1334.18,306.86,1641.04,0.5
103265,2116,3/23/2026,SE,DIESEL,84.44,394.42,90.72,485.14,0.5
103266,2117,2/7/2026,NO,DIESEL,100.71,519.59,119.51,639.10,0.5
103267,2118,1/16/2026,FI,LPG,167.47,904,207.92,1111.92,1
103268,2119,3/15/2026,EE,DIESEL,407.29,1661.03,382.04,2043.07,1
103269,2120,2/25/2026,LV,DIESEL,30.29,123.66,28.44,152.10,1
103271,2122,4/6/2026,RO,LPG,172.98,764.51,175.84,940.35,0.5
103272,2123,3/18/2026,BG,DIESEL,54.55,288.52,66.36,354.88,0.5
103273,2124,3/23/2026,SI,LPG,269.65,1147.11,263.84,1410.95,1
103274,2125,3/28/2026,HR,PETROL,60.47,294.21,67.67,361.88,1
103275,2126,3/2/2026,PL,LPG,413.33,2122.57,488.19,2610.76,0.228985
103276,2127,3/17/2026,DE,LPG,389.41,1955.16,449.69,2404.85,1
103277,2128,4/6/2026,CZ,PETROL,364.74,1864.5,428.84,2293.34,0.040644
103278,2129,2/5/2026,CH,PETROL,299.12,1711.65,393.68,2105.33,1.049839
103279,2130,1/30/2026,SK,ADBLUE,128.47,524.22,120.57,644.79,1
103280,2131,4/14/2026,HU,PETROL,324.14,1701.98,391.46,2093.44,0.002427
103281,2132,3/15/2026,AT,DIESEL,84.47,345.48,79.46,424.94,1
103282,2133,3/17/2026,FR,LPG,270.19,1218.97,280.36,1499.33,1
103283,2134,1/21/2026,BE,ADBLUE,258.34,1091.28,250.99,1342.27,1
103284,2135,3/27/2026,NL,DIESEL,348.42,1650.9,379.71,2030.61,1
103285,2136,2/24/2026,ES,PETROL,138.65,632.94,145.58,778.52,1
103286,2137,4/1/2026,PT,DIESEL,33.57,148.11,34.07,182.18,1
103287,2138,1/19/2026,IT,ADBLUE,105.29,487.91,112.22,600.13,1
103288,2139,4/7/2026,GR,DIESEL,34.15,168.14,38.67,206.81,1
103289,2140,3/16/2026,DK,LPG,49.72,240.94,55.42,296.36,0.5
103291,2142,3/13/2026,NO,PETROL,128.29,581.64,133.78,715.42,0.5
103292,2143,1/25/2026,FI,ADBLUE,33.99,142.26,32.72,174.98,1
103293,2144,3/24/2026,EE,ADBLUE,164.48,910.87,209.5,1120.37,1
103294,2145,3/10/2026,LV,DIESEL,404.48,1866.11,429.21,2295.32,1
103295,2146,3/16/2026,LT,PETROL,332.84,1787,411.01,2198.01,1
103296,2147,3/26/2026,RO,PETROL,347.49,1736.58,399.41,2135.99,0.5
103297,2148,1/26/2026,BG,ADBLUE,162.02,722.62,166.2,888.82,0.5
103298,2149,3/21/2026,SI,DIESEL,49.83,291.8,67.11,358.91,1
103299,2150,2/17/2026,HR,DIESEL,286.01,1660.54,381.92,2042.46,1
103300,2151,1/21/2026,PL,DIESEL,398.61,1845.1,424.37,2269.47,0.229338
103301,2152,2/13/2026,DE,PETROL,204.49,837,192.51,1029.51,1
103302,2153,4/15/2026,CZ,LPG,60.21,310.33,71.38,381.71,0.040844
103303,2154,4/10/2026,CH,DIESEL,262.69,1121.88,258.03,1379.91,1.042942
103304,2155,4/15/2026,SK,PETROL,71.37,414.54,95.34,509.88,1
103305,2156,3/2/2026,HU,DIESEL,268.67,1358,312.34,1670.34,0.002525
103306,2157,3/7/2026,AT,LPG,341.18,1774.33,408.1,2182.43,1
103307,2158,3/22/2026,FR,LPG,26.42,119.13,27.4,146.53,1
103308,2159,1/26/2026,BE,DIESEL,85.1,452.71,104.12,556.83,1
103309,2160,4/16/2026,NL,LPG,41.72,225.68,51.91,277.59,1
103311,2162,2/18/2026,PT,PETROL,172.9,942.34,216.74,1159.08,1
103312,2163,2/22/2026,IT,DIESEL,94.69,488.49,112.35,600.84,1
103313,2164,3/29/2026,GR,DIESEL,139.3,802.87,184.66,987.53,1
103314,2165,2/4/2026,DK,LPG,295.06,1734.95,399.04,2133.99,0.5
103315,2166,2/18/2026,SE,DIESEL,248.79,1141.59,262.57,1404.16,0.5
103316,2167,2/25/2026,NO,ADBLUE,289.15,1413.67,325.14,1738.81,0.5
103317,2168,2/3/2026,FI,ADBLUE,298.33,1764.36,405.8,2170.16,1
103318,2169,1/21/2026,EE,DIESEL,387.15,1567.76,360.58,1928.34,1
103319,2170,1/31/2026,LV,LPG,204.85,1047.06,240.82,1287.88,1
103320,2171,3/10/2026,LT,LPG,64.55,351.67,80.88,432.55,1
103321,2172,1/23/2026,RO,ADBLUE,265.21,1126.87,259.18,1386.05,0.5
103322,2173,3/7/2026,BG,LPG,258.03,1150.35,264.58,1414.93,0.5
103323,2174,3/27/2026,SI,DIESEL,366.4,1725.13,396.78,2121.91,1
103324,2175,4/3/2026,HR,DIESEL,368.27,1574.65,362.17,1936.82,1
103325,2176,2/7/2026,PL,ADBLUE,261.3,1238.05,284.75,1522.80,0.231897
103326,2177,2/19/2026,DE,PETROL,167.6,826.59,190.12,1016.71,1
103327,2178,3/12/2026,CZ,ADBLUE,176.84,815.25,187.51,1002.76,0.041824
103328,2179,1/20/2026,CH,DIESEL,74.07,337.79,77.69,415.48,1.086812
103329,2180,1/19/2026,SK,LPG,206.91,1236.05,284.29,1520.34,1
103331,2182,2/13/2026,AT,DIESEL,367.59,1771.91,407.54,2179.45,1
103332,2183,2/8/2026,FR,ADBLUE,114.49,465.31,107.02,572.33,1
103333,2184,4/4/2026,BE,ADBLUE,316.65,1809.46,416.18,2225.64,1
103334,2185,2/7/2026,NL,ADBLUE,222.13,1071.93,246.54,1318.47,1
103335,2186,2/16/2026,ES,DIESEL,93.11,497.01,114.31,611.32,1
103336,2187,2/28/2026,PT,ADBLUE,253.17,1464.76,336.89,1801.65,1
103337,2188,2/25/2026,IT,DIESEL,93.09,405.38,93.24,498.62,1
103338,2189,2/12/2026,GR,DIESEL,323.49,1323.59,304.43,1628.02,1
